"Amazon AWS",99.181.64.0/18
"Amazon AWS",108.166.244.48/32
"Amazon AWS",141.231.0.0/16
"Amazon AWS",150.222.24.71/32
"Amazon AWS",155.146.80.0/20
"Amazon AWS",13.248.119.0/24
"Amazon AWS",15.220.120.0/21
"Amazon AWS",15.230.4.16/32
"Amazon AWS",15.230.39.254/31
"Amazon AWS",15.230.179.16/29
"Amazon AWS",52.93.81.0/24
"Amazon AWS",52.93.199.42/32
"Amazon AWS",54.74.0.0/15
"Amazon AWS",108.166.244.12/32
"Amazon AWS",150.222.15.124/32
"Amazon AWS",150.222.48.192/27
"Amazon AWS",150.222.50.32/27
"Amazon AWS",150.222.53.192/27
"Amazon AWS",150.222.114.0/24
"Amazon AWS",150.222.242.214/31
"Amazon AWS",15.220.207.0/24
"Amazon AWS",15.230.15.25/32
"Amazon AWS",15.230.15.94/31
"Amazon AWS",15.230.39.206/31
"Amazon AWS",15.230.39.244/31
"Amazon AWS",15.230.103.0/24
"Amazon AWS",15.230.216.2/31
"Amazon AWS",18.99.144.0/20
"Amazon AWS",18.102.0.0/16
"Amazon AWS",32.236.0.0/15
"Amazon AWS",40.172.0.0/16
"Amazon AWS",40.178.0.0/15
"Amazon AWS",43.193.0.0/18
"Amazon AWS",52.83.0.0/16
"Amazon AWS",52.94.6.0/24
"Amazon AWS",52.144.197.192/26
"Amazon AWS",64.252.122.0/24
"Amazon AWS",69.107.7.56/29
"Amazon AWS",150.222.2.0/24
"Amazon AWS",150.222.164.220/31
"Amazon AWS",155.146.224.0/20
"Amazon AWS",13.248.67.0/24
"Amazon AWS",15.230.138.0/24
"Amazon AWS",15.230.169.6/31
"Amazon AWS",52.47.0.0/16
"Amazon AWS",52.93.16.0/24
"Amazon AWS",52.93.84.192/32
"Amazon AWS",52.94.152.184/32
"Amazon AWS",52.94.249.144/28
"Amazon AWS",52.94.250.96/28
"Amazon AWS",52.95.136.0/23
"Amazon AWS",52.95.255.64/28
"Amazon AWS",52.144.199.128/26
"Amazon AWS",52.144.225.64/26
"Amazon AWS",52.219.143.0/24
"Amazon AWS",54.240.236.22/32
"Amazon AWS",104.255.59.201/32
"Amazon AWS",150.222.51.160/27
"Amazon AWS",151.148.40.0/24
"Amazon AWS",159.248.224.0/21
"Amazon AWS",204.246.168.0/22
"Amazon AWS",3.4.12.1/32
"Amazon AWS",13.208.0.0/16
"Amazon AWS",13.248.75.0/24
"Amazon AWS",15.193.7.0/24
"Amazon AWS",15.197.64.0/19
"Amazon AWS",15.230.15.72/31
"Amazon AWS",15.230.39.108/31
"Amazon AWS",15.230.70.0/26
"Amazon AWS",15.230.74.128/26
"Amazon AWS",15.230.76.0/26
"Amazon AWS",15.230.133.0/24
"Amazon AWS",15.230.253.0/24
"Amazon AWS",15.248.128.0/21
"Amazon AWS",35.50.211.0/24
"Amazon AWS",52.93.84.194/32
"Amazon AWS",52.93.96.0/24
"Amazon AWS",52.93.122.203/32
"Amazon AWS",52.93.127.194/32
"Amazon AWS",54.156.0.0/14
"Amazon AWS",54.222.90.0/24
"Amazon AWS",54.236.0.0/15
"Amazon AWS",54.239.40.134/32
"Amazon AWS",96.0.32.0/22
"Amazon AWS",99.150.8.0/21
"Amazon AWS",150.222.234.18/31
"Amazon AWS",150.222.234.98/31
"Amazon AWS",155.146.240.0/20
"Amazon AWS",3.5.40.0/22
"Amazon AWS",3.5.136.0/22
"Amazon AWS",15.181.160.0/20
"Amazon AWS",15.230.29.0/24
"Amazon AWS",15.230.39.14/31
"Amazon AWS",15.230.122.1/32
"Amazon AWS",18.191.0.0/16
"Amazon AWS",35.50.229.0/24
"Amazon AWS",52.93.53.2/32
"Amazon AWS",52.144.210.0/26
"Amazon AWS",98.131.0.0/16
"Amazon AWS",99.77.159.0/24
"Amazon AWS",99.83.97.0/24
"Amazon AWS",104.255.57.103/32
"Amazon AWS",111.13.171.128/26
"Amazon AWS",3.4.13.32/28
"Amazon AWS",15.177.82.0/24
"Amazon AWS",15.181.80.0/20
"Amazon AWS",15.230.15.126/31
"Amazon AWS",15.230.241.0/24
"Amazon AWS",35.50.143.0/24
"Amazon AWS",35.50.197.0/24
"Amazon AWS",47.128.0.0/14
"Amazon AWS",51.206.0.0/15
"Amazon AWS",52.93.127.112/32
"Amazon AWS",52.93.141.128/25
"Amazon AWS",52.93.178.134/32
"Amazon AWS",52.144.211.196/31
"Amazon AWS",52.219.72.0/22
"Amazon AWS",54.153.128.0/17
"Amazon AWS",54.222.58.0/28
"Amazon AWS",54.239.114.128/26
"Amazon AWS",122.248.192.0/18
"Amazon AWS",150.222.119.0/24
"Amazon AWS",13.247.0.0/16
"Amazon AWS",15.230.9.12/31
"Amazon AWS",15.230.15.118/31
"Amazon AWS",15.230.39.34/31
"Amazon AWS",15.230.121.2/32
"Amazon AWS",15.230.218.0/24
"Amazon AWS",18.192.0.0/15
"Amazon AWS",35.71.114.0/24
"Amazon AWS",52.93.45.128/25
"Amazon AWS",52.93.126.132/32
"Amazon AWS",52.93.127.126/32
"Amazon AWS",52.93.133.177/32
"Amazon AWS",52.93.178.183/32
"Amazon AWS",52.144.215.192/31
"Amazon AWS",52.219.68.0/22
"Amazon AWS",54.229.0.0/16
"Amazon AWS",54.239.1.96/28
"Amazon AWS",104.255.59.103/32
"Amazon AWS",108.166.244.63/32
"Amazon AWS",136.18.0.0/23
"Amazon AWS",136.18.128.0/23
"Amazon AWS",136.18.142.0/23
"Amazon AWS",150.222.53.0/27
"Amazon AWS",208.78.132.0/23
"Amazon AWS",13.248.100.0/24
"Amazon AWS",15.230.130.0/24
"Amazon AWS",15.230.183.0/24
"Amazon AWS",18.160.0.0/15
"Amazon AWS",35.50.212.0/24
"Amazon AWS",52.93.5.0/24
"Amazon AWS",52.93.52.166/32
"Amazon AWS",52.93.55.146/31
"Amazon AWS",52.93.120.178/32
"Amazon AWS",52.93.127.124/32
"Amazon AWS",52.93.153.65/32
"Amazon AWS",52.93.153.70/32
"Amazon AWS",52.93.229.99/32
"Amazon AWS",52.144.193.128/26
"Amazon AWS",54.250.0.0/16
"Amazon AWS",56.99.0.0/16
"Amazon AWS",64.252.89.0/24
"Amazon AWS",69.107.7.136/29
"Amazon AWS",76.223.168.0/24
"Amazon AWS",107.20.0.0/14
"Amazon AWS",150.222.24.64/32
"Amazon AWS",3.5.160.0/22
"Amazon AWS",15.221.36.0/22
"Amazon AWS",15.230.9.47/32
"Amazon AWS",15.230.15.164/31
"Amazon AWS",15.230.15.176/31
"Amazon AWS",15.230.40.0/24
"Amazon AWS",16.150.0.0/16
"Amazon AWS",46.51.192.0/20
"Amazon AWS",52.93.115.0/24
"Amazon AWS",52.93.178.161/32
"Amazon AWS",52.93.193.200/32
"Amazon AWS",52.95.174.0/24
"Amazon AWS",56.137.0.0/16
"Amazon AWS",99.77.149.0/24
"Amazon AWS",99.78.156.0/22
"Amazon AWS",104.255.59.216/32
"Amazon AWS",150.222.220.0/24
"Amazon AWS",155.146.176.0/20
"Amazon AWS",3.132.0.0/14
"Amazon AWS",13.248.77.0/24
"Amazon AWS",15.221.7.0/24
"Amazon AWS",15.230.4.164/31
"Amazon AWS",15.230.132.0/24
"Amazon AWS",15.230.202.0/30
"Amazon AWS",15.230.204.0/25
"Amazon AWS",15.251.0.27/32
"Amazon AWS",43.210.0.0/15
"Amazon AWS",52.46.208.0/21
"Amazon AWS",52.93.228.167/32
"Amazon AWS",52.94.12.0/24
"Amazon AWS",52.95.187.0/24
"Amazon AWS",63.32.0.0/14
"Amazon AWS",64.252.85.0/24
"Amazon AWS",108.166.244.3/32
"Amazon AWS",3.4.15.56/29
"Amazon AWS",13.36.0.0/14
"Amazon AWS",15.230.36.0/23
"Amazon AWS",15.230.39.54/31
"Amazon AWS",16.12.48.0/21
"Amazon AWS",52.93.91.101/32
"Amazon AWS",54.25.15.0/24
"Amazon AWS",70.232.80.0/21
"Amazon AWS",99.82.184.0/22
"Amazon AWS",104.255.59.212/32
"Amazon AWS",150.222.43.128/27
"Amazon AWS",150.222.121.0/24
"Amazon AWS",150.222.152.37/32
"Amazon AWS",150.222.234.34/31
"Amazon AWS",172.96.98.0/24
"Amazon AWS",15.177.94.0/24
"Amazon AWS",15.230.123.0/24
"Amazon AWS",35.96.11.0/24
"Amazon AWS",52.46.252.0/22
"Amazon AWS",52.93.86.166/32
"Amazon AWS",52.93.88.198/32
"Amazon AWS",52.93.95.0/24
"Amazon AWS",52.93.126.198/32
"Amazon AWS",52.93.153.99/32
"Amazon AWS",52.94.152.67/32
"Amazon AWS",52.95.255.16/28
"Amazon AWS",52.219.141.0/24
"Amazon AWS",52.219.255.0/24
"Amazon AWS",54.240.236.38/32
"Amazon AWS",56.245.0.0/16
"Amazon AWS",63.176.0.0/14
"Amazon AWS",96.0.40.0/21
"Amazon AWS",150.222.144.99/32
"Amazon AWS",150.222.160.32/32
"Amazon AWS",216.39.136.0/21
"Amazon AWS",15.230.0.12/31
"Amazon AWS",15.230.87.0/24
"Amazon AWS",18.236.0.0/15
"Amazon AWS",35.50.226.0/24
"Amazon AWS",52.93.86.192/32
"Amazon AWS",52.93.127.104/32
"Amazon AWS",52.94.249.80/28
"Amazon AWS",52.95.139.0/24
"Amazon AWS",54.240.198.0/24
"Amazon AWS",64.252.74.0/24
"Amazon AWS",99.77.183.0/24
"Amazon AWS",150.222.25.37/32
"Amazon AWS",150.222.227.0/24
"Amazon AWS",151.148.16.8/31
"Amazon AWS",13.248.32.0/20
"Amazon AWS",52.94.199.0/24
"Amazon AWS",52.95.128.0/21
"Amazon AWS",52.119.206.0/23
"Amazon AWS",52.219.162.0/23
"Amazon AWS",64.252.79.0/24
"Amazon AWS",108.166.244.9/32
"Amazon AWS",150.222.152.38/32
"Amazon AWS",205.251.252.0/23
"Amazon AWS",13.196.0.0/14
"Amazon AWS",13.248.113.0/24
"Amazon AWS",15.188.0.0/16
"Amazon AWS",15.230.15.120/31
"Amazon AWS",15.230.39.220/31
"Amazon AWS",15.230.251.4/31
"Amazon AWS",18.116.0.0/14
"Amazon AWS",52.93.24.0/21
"Amazon AWS",52.93.126.235/32
"Amazon AWS",52.93.127.218/32
"Amazon AWS",52.93.127.239/32
"Amazon AWS",52.93.133.153/32
"Amazon AWS",52.93.153.68/32
"Amazon AWS",52.93.178.231/32
"Amazon AWS",52.95.178.0/23
"Amazon AWS",54.200.0.0/15
"Amazon AWS",54.239.1.16/28
"Amazon AWS",83.119.64.0/18
"Amazon AWS",150.222.11.0/24
"Amazon AWS",150.222.86.0/24
"Amazon AWS",150.222.144.33/32
"Amazon AWS",185.143.16.0/24
"Amazon AWS",205.251.244.0/23
"Amazon AWS",3.5.36.0/22
"Amazon AWS",15.230.251.0/31
"Amazon AWS",16.19.0.0/16
"Amazon AWS",18.99.128.0/20
"Amazon AWS",40.194.0.0/16
"Amazon AWS",52.46.92.0/22
"Amazon AWS",52.93.88.164/32
"Amazon AWS",52.93.152.161/32
"Amazon AWS",52.93.199.91/32
"Amazon AWS",52.93.236.0/24
"Amazon AWS",54.239.98.0/24
"Amazon AWS",99.77.238.0/24
"Amazon AWS",99.82.8.0/21
"Amazon AWS",104.153.114.0/24
"Amazon AWS",150.222.50.64/27
"Amazon AWS",150.222.144.100/32
"Amazon AWS",13.248.79.0/24
"Amazon AWS",15.230.15.192/31
"Amazon AWS",35.50.239.0/24
"Amazon AWS",40.193.0.0/16
"Amazon AWS",52.93.88.160/32
"Amazon AWS",52.93.178.187/32
"Amazon AWS",52.93.229.69/32
"Amazon AWS",52.119.176.0/21
"Amazon AWS",54.144.0.0/14
"Amazon AWS",54.169.0.0/16
"Amazon AWS",54.240.236.74/32
"Amazon AWS",56.69.0.0/16
"Amazon AWS",63.246.113.0/24
"Amazon AWS",99.77.136.0/24
"Amazon AWS",108.166.244.57/32
"Amazon AWS",150.222.182.15/32
"Amazon AWS",172.106.0.0/15
"Amazon AWS",15.230.15.58/31
"Amazon AWS",15.230.74.192/26
"Amazon AWS",15.230.78.192/26
"Amazon AWS",15.230.95.0/24
"Amazon AWS",35.50.133.0/24
"Amazon AWS",35.71.118.0/24
"Amazon AWS",52.93.127.69/32
"Amazon AWS",52.93.193.199/32
"Amazon AWS",52.93.228.160/32
"Amazon AWS",52.95.104.0/22
"Amazon AWS",52.119.249.0/24
"Amazon AWS",54.222.91.0/24
"Amazon AWS",64.252.72.0/24
"Amazon AWS",108.166.244.4/32
"Amazon AWS",108.166.244.54/32
"Amazon AWS",150.222.85.0/24
"Amazon AWS",150.222.245.122/31
"Amazon AWS",3.4.12.49/32
"Amazon AWS",15.190.128.0/20
"Amazon AWS",15.230.178.0/24
"Amazon AWS",15.230.192.0/24
"Amazon AWS",51.200.0.0/15
"Amazon AWS",52.93.127.121/32
